"Item","POS","Aff_Score","Neg_Score"
"abv upper","",3.73901785714286,3.77928571428571
"abv","VB",1.919,1.941
"abyss","NN",-1.90428571428571,-2.10246666666667
"aca","NN",-6.914,-6.93
"accdi","NN",-1.212,-1.1988
"accelerate","VB",-0.257818181818182,-0.254202247191011
"acceleration","NN",-0.174516129032258,-0.16741935483871
"accept","VB",0.5180625,0.360533333333333
"access","NN",0.0255,-0.1703125
"accompany","VB",-0.0322857142857143,-0.0177272727272727
"accord","VB",-0.0687272727272727,-0.0451818181818182
"accordingly","RB",-0.0753,-0.0376744186046511
"account be","",0.8,0.836444444444444
"account for","",1.02090909090909,1.18616666666667
"account","NN",0.126759259259259,0.588947368421052
"account","VB",-0.25025,-0.226794117647059
"accounting","NN",-1.48757142857143,-1.20232
"acct holding","",3.173,3.214
"acct","NN",1.27902173913044,1.22115957446808
"accum","NN",1.15309090909091,1.35347826086957
"accumulate","VB",2.08111304347826,-0.0605454545454546
"accumulation day","",2.222,2.263
"accumulation in","",2.25819512195122,2.29719512195122
"accumulation","NN",2.80625981873112,1.83312912912913
"accumulation/distribution","NN",-0.918,-0.907
"accuracy","NN",-0.17775,-0.17775
"accurate","JJ",-0.27035294117647,-0.292205128205128
"achieve","VB",0.502596774193548,0.401984615384615
"ackman 's","",-0.279,-0.1932
"ackman","NN",-0.14340625,-0.0803636363636364
"acorn","NN",2.034,2.056
"acquire by","",2.016,2.056
"acquire","VB",0.958263157894737,0.817590163934426
"acquisition","NN",1.14230769230769,1.07501538461538
"acre","NN",-0.124,-0.1185
"across","IN",-0.00698823529411766,-0.024046511627907
"across the","",0.131041666666667,0.100428571428571
"act","NN",-0.136756756756757,-0.0825
"act strong","",5.495,5.536
"act","VB",1.81743321299639,-0.310384615384616
"act very","",4.74457723577236,4.20942276422764
"act well","",4.98129921259843,4.85025130890052
"action and","",0.986048780487805,0.481666666666666
"action around","",1.9,1.941
"action as","",0.2625,0.296666666666667
"action at","",-0.688615384615385,-0.452
"action be","",-0.314108433734939,-0.286380952380952
"action continue","",-1.14588235294118,-1.12176470588235
"action for","",-0.112857142857143,-0.101428571428572
"action have","",-0.8425,-0.702117647058824
"action into","",-0.129272727272727,-0.129272727272727
"action look","",-0.0990000000000001,-0.0878181818181819
"action","NN",0.347423455743292,-0.155794871794872
"action of","",-0.0552777777777778,-0.117222222222222
"action off","",-0.228333333333333,-0.214666666666666
"action on","",0.749482758620689,0.5048
"action point","",1.75666666666667,1.82802631578947
"action since","",2.123,2.163
"action so","",2.222,1.3468
"action this","",1.03377777777778,1.07022222222222
"action today","",2.61179945090121,1.93438775510204
"action will","",-0.9335,-0.9335
"action with","",0.2625,0.296666666666667
"actionable","JJ",0.262428571428572,0.812681818181819
"activate tkr","",2.016,2.056
"activate","VB",0.34725,0.260153846153846
"activation","NN",0.2672,0.2848
"active by","",2.959,3
"active","JJ",0.235384615384615,0.307354838709678
"actively","RB",0.7137,1.17278571428571
"activity","NN",0.700714285714286,0.659694029850747
"actual","JJ",0.411020408163266,0.345462962962963
"actually a","",0.869333333333333,0.905777777777778
"actually do","",-0.112533333333333,-0.20125
"actually go","",0.557375,0.762666666666667
"actually it","",0.704545454545454,0.740909090909091
"actually look","",0.937846153846154,0.974769230769231
"actually","RB",0.332122093023256,-0.0306666666666666
"ad","NN",0.600941860465116,-0.194666666666666
"adam","NN",0.00945454545454546,0.129441176470588
"adcom","NN",0.0580909090909091,-0.0585454545454546
"add above","",3.445,3.485
"add another","",0.971243243243243,1.0395
"add area","",4.097,4.137
"add at","",1.49285714285714,1.54171428571429
"add call","",2.485,2.526
"add here","",3.10109090909091,2.32467307692308
"add if","",1.557,1.4571
"add in","",1.60075675675676,1.76307692307692
"add into","",2.403,2.443
"add num","",1.74043243243243,1.78913513513514
"add on","",2.35720930232558,1.25181818181818
"add short","",-6.208,-6.168
"add some","",1.57065789473684,1.6215
"add today","",3.93,3.971
"add","VB",1.4086775147929,0.331111111111111
"add when","",3.05926530612245,3.12522
"add with","",1.9,1.941
"add yesterday","",1.3153125,1.3528125
"add/buy","JJ",2.582,2.604
"addition","NN",2.3154,2.23393939393939
"addition to","",2.68679245283019,2.51796226415094
"addition watch","",3.173,3.214
"additional","JJ",0.600923076923077,0.278795180722892
"additional num","",1.13471428571429,1.17278571428571
"address","VB",0.3826875,-0.0687
"adjust","VB",-0.271901408450704,-0.30645945945946
"adjustment","NN",-0.0596363636363637,-0.0196666666666666
"adjustment on","",0.3875,0.4075
"admit","VB",0.501622641509434,0.470642857142857
"adobe","NN",-0.124,-0.1185
"adopt","VB",2.141,1.05727272727273
"adr","NN",-0.1032,-0.1476
"advance","NN",-0.199549295774648,-0.195342465753425
"advance","VB",0.55104,0.573692307692308
"advanced","JJ",0.3925,0.46788
"advancer","NN",-3.38105882352941,-3.36229411764706
"advantage","NN",0.00863414634146341,0.0191511627906977
"advantage of","",0.354529411764706,0.484358490566038
"advertiser","NN",-0.12075,-0.12075
"advertising","NN",1.25272727272727,1.02617647058824
"advice","NN",0.106697368421053,-0.0923636363636365
"advise","VB",-1.77708333333333,-1.630125
"advisor","NN",0.110785714285714,0.128071428571429
"adword","NN",2.421,2.443
"adx cross","",2.016,2.056
"adx","NN",0.772168674698795,0.684722891566265
"aegis","NN",2.582,2.604
"aerospace","NN",2.141,2.163
"aetna","NN",-0.0258571428571429,0.0291428571428571
"aex","NN",-1.55527272727273,-1.54127272727273
"af","FW",1.941,1.941
"af","NN",2.20433333333333,2.34428205128205
"affect","VB",-0.0972173913043479,0.590038461538462
"afford","VB",-0.0539999999999999,1.37456
"afraid","JJ",0.00853333333333333,1.94635294117647
"afraid of","",0.331882352941177,0.703863636363637
"afraid to","",0.6975,0.674625
"africa","NN",0.94,1.05727272727273
"after-hour","NN",-0.213315789473684,-0.20521052631579
"after-hours","JJ",-0.558857142857143,-0.616933333333334
"after-market","JJ",-0.454909090909091,-0.446909090909091
"after a","",0.99052225523799,-0.2915
"after b/o","",4.601,4.641
"after base","",3.807,3.848
"after beat","",2.222,2.263
"after bell","",0.6975,0.7335
"after big","",0.471348837209302,0.572533333333333
"after bounce","",1.32545454545455,1.36272727272727
"after break","",0.67425,0.662283737024221
"after breakout","",4.382,4.422
"after clear","",3.807,3.879
"after close","",0.477818181818182,0.532636363636364
"after consolidate","",4.123,4.163
"after consolidation","",1.62666666666667,1.6647619047619
"after dessimation","",1.9,1.941
"after fail","",-1.85884615384615,-1.83046153846154
"after find","",1.13471428571429,1.2656
"after get","",2.123,2.163
"after hour","",0.672898395721925,0.704235294117647
"after huge","",3.07,3.111
"after","IN",0.502693334228096,0.150903482764281
"after its","",1.54533333333333,0.646
"after last","",0.636631578947369,0.670315789473684
"after lunch","",2.775,2.941
"after mkt","",0.825,0.862583333333334
"after news","",-0.351272727272728,-0.351272727272728
"after nice","",1.621875,1.705
"after pullback","",1.08652173913044,1.12304347826087
"after","RB",-0.264,-0.20125
"after recent","",3.32368965517241,3.363
"after rest","",4.885,4.926
"after some","",0.440407407407407,0.581142857142857
"afterhor","NN",0.0266486486486487,-0.00530769230769231
"aftermarket","NN",0.126,0.195230769230769
"afternoon","NN",0.0668918918918919,0.949333333333333
"afterwards","RB",-0.0564545454545455,-0.117230769230769
"ag","NN",0.899192982456141,1.00793333333333
"ag stock","",2.123,2.163
"again above","",2.403,2.443
"again and","",0.362943396226415,0.439555555555555
"again at","",-0.198910256410257,-0.231307692307692
"again before","",0.2625,0.296666666666667
"again but","",-0.151733333333333,-0.1653125
"again for","",0.1256,0.142537037037037
"again I","",-0.0016,0.09075
"again if","",-0.127458333333333,-0.09016
"again next","",0.191666666666667,0.191666666666667
"again num","",-0.632216216216215,-0.564675675675675
"again over","",2.9,3
"again","RB",0.0197401655387201,0.222922270961409
"again soon","",0.69051724137931,0.815533333333334
"again the","",-0.29704347826087,-0.242333333333333
"again this","",0.00234375,0.221351351351351
"again tkr","",-0.3848,-0.34395652173913
"again to","",-0.0888387096774193,-0.1259375
"again today","",0.661695652173913,-0.02725
"again with","",0.445241379310345,0.520551724137931
"against","IN",-0.180868669278769,0.689264150943396
"against it","",-0.566571428571429,-0.347789473684211
"against num","",-0.478260869565217,-0.501765957446809
"against resistance","",-0.274,-0.260666666666666
"against the","",-0.299409703943307,-0.392978947368421
"against tkr","",-0.359608695652174,-0.222923076923077
"against upper","",1.9,1.941
"against we","",3.163,3.27
"age","NN",-0.304,-0.569777777777777
"agency","NN",-0.141272727272727,-0.134272727272727
"agenda","NN",0.533,0.570947368421053
"aggressive","JJ",-0.312366197183099,-0.293835616438356
"aggressively","RB",0.456714285714286,0.61171875
"ago at","",0.875052631578947,0.911736842105263
"ago I","",-0.107333333333333,-0.0939999999999999
"ago","IN",-0.0864705882352942,0.477714285714286
"ago","RB",-0.0602705882352941,0.141038461538462
"ago tkr","",-0.0955263157894736,-0.05725
"ago when","",0.335833333333333,0.442947368421053
"agree and","",-0.6815,-0.661
"agree but","",1.13471428571429,1.25914285714286
"agree it","",1.22733333333333,1.2656
"agree num","",0.67696551724138,0.710068965517242
"agree that","",0.359166666666667,0.470962962962963
"agree","VB",0.396,0.7272
"agreement","NN",3.41470588235294,2.86962962962963
"agressive","JJ",-0.107466666666667,-0.1016
"agricole","NN",-5.90372222222222,-5.91127777777777
"ah","NN",0.452504672897196,-0.310384615384616
"ah num","",0.9144,0.9504
"ah on","",0.805263157894737,0.9837
"ah","RB",0.558178217821782,1.39846153846154
"aha","NN",2.421,2.526
"ahd","NN",0.0272,0.0448
"ahead for","",-0.508461538461539,-0.493076923076924
"ahead","RB",-0.174901253918495,-1.13842857142857
"ahh","RB",-0.1488,-0.1422
"aid","NN",-0.2664,-0.238518518518518
"aim for","",-0.362526315789474,-0.347789473684211
"aim","VB",-0.222,-0.214666666666666
"aint","NN",0.621076923076923,0.621076923076923
"aint","VB",0.158666666666667,0.158666666666667
"air below","",-4.97127272727273,-4.93309090909091
"air","NN",-0.424393103448276,-0.594
"airline","NN",0.241744186046512,-0.0122916666666666
"aka","FW",-0.707827586206897,-0.728933333333334
"aka","NN",-0.789157894736842,-0.713842105263158
"al","FW",-0.111703703703704,-0.0862222222222221
"al","NN",0.0692222222222222,-0.0016896551724138
"alarm","NN",-1.59981818181818,-1.17075
"alarming","JJ",-1.1202,-1.1202
"albeit","IN",0.322821428571428,0.340892857142857
"alert at","",0.530833333333333,0.594166666666666
"alert buy","",2.485,2.526
"alert","JJ",-0.0708139534883721,-0.05928
"alert","NN",0.0199477124183007,0.0357142857142857
"alert on","",-0.715896551724139,-0.69796551724138
"alert over","",1.9,1.941
"alert set","",1.856,1.8928253968254
"alert the","",-0.140666666666667,-0.247692307692308
"alert this","",0.557375,0.59325
"alert tkr","",-0.432409090909091,-0.415636363636364
"alert to","",-1.1592,-1.1352
"alert update","",-1.85753333333333,-1.82746666666667
"alert","VB",0.0905806451612903,0.375666666666667
"algo","NN",-0.17035593220339,-0.16516129032258
"algorithm","NN",0.2672,0.4624
"align","VB",-0.043813953488372,-0.0264545454545455
"alike","RB",0.649133333333334,0.6682
"alive","JJ",0.281746031746032,0.155283582089552
"all-time high","",2.96431137724551,3.04191616766467
"all-time","JJ",2.09488372093023,2.15162790697674
"all a","",1.13457142857143,1.17076190476191
"all along","",0.644117647058824,0.762666666666667
"all and","",-0.09075,-0.0805
"all around","",1.19545454545455,1.23272727272727
"all back","",-0.458333333333334,-0.44125
"all but","",0.012,-0.214666666666666
"all cash","",-1.42172413793103,-1.39870967741936
"all do","",-0.0854117647058824,-0.075764705882353
"all down","",-1.61190909090909,-1.58581818181818
"all","DT",0.142238453090133,0.0212865497076023
"all for","",-0.0530666666666667,-0.295411764705882
"all get","",1.07666666666667,1.17636363636364
"all good","",1.67059574468085,1.76051020408163
"all green","",1.64351851851852,1.76428571428572
"all have","",0.5175625,0.620181818181818
"all hold","",0.818181818181818,0.96
"all I","",0.292402597402597,0.314181818181818
"all its","",-0.129272727272727,-0.129272727272727
"all just","",2.123,2.356
"all look","",1.2847619047619,1.32095238095238
"all major","",-1.06882608695652,-1.04621739130435
"all market","",-0.688615384615385,-0.591692307692308
"all morning","",-0.5224,-0.5064
"all move","",-0.319652173913044,-0.305739130434783
"all my","",-0.156115384615385,-0.177037037037037
"all num","",0.123934426229508,0.270985074626866
"all out","",-0.537567567567567,-0.535263157894737
"all","PD",0.0231258313874468,0.187017543859649
"all point","",-0.365818181818182,-0.512083333333334
"all position","",-0.731,-0.711
"all","RB",-0.070909090909091,-0.0898909090909091
"all red","",-2.4002380952381,-2.36618181818182
"all rip","",-3.843,-3.8061
"all see","",1.22107142857143,0.6682
"all she","",-2.04654545454545,-2.04654545454545
"all sign","",-2.01375,-1.983
"all sort","",-0.461818181818182,-0.446909090909091
"all system","",1.81739130434783,1.85660869565217
"all technical","",-0.304363636363637,-0.289454545454546
"all these","",0.218224489795918,0.331538461538461
"all they","",-0.182741935483871,-0.1450625
"all thing","",0.369428571428571,0.403714285714286
"all think","",2.016,2.056
"all this","",0.593733333333333,2.154
"all time","",1.30318624641834,1.34281142857143
"all tkr","",0.490289473684211,0.245384615384615
"all to","",-0.5877,-0.58909090909091
"all we","",-0.2185,-0.150173076923077
"all who","",0.50864,0.59664
"all will","",2.315,2.443
"allocate","VB",1.919,2.056
"allocation","NN",0.027625,0.1324375
"allow","VB",1.62330729166667,-0.00593548387096774
"allow you","",3.55028169014084,3.58971830985915
"allowance","NN",3.619,3.713
"alltime","JJ",2.857,2.879
"alltime","RB",-0.434666666666666,-0.427333333333333
"almost all","",-0.189666666666666,-0.227294117647059
"almost as","",-1.1442,-1.1202
"almost every","",-0.1778125,-0.131875
"almost hit","",0.8802,0.9171
"almost num","",0.491454545454546,0.350330357142857
"almost","RB",0.157044770484286,-0.0923636363636365
"almost ready","",1.01604761904762,1.0522380952381
"almost to","",1.14838181818182,1.16085454545455
"alone","RB",0.529542168674699,1.81647058823529
"along for","",-0.335333333333333,-0.265333333333333
"along","IN",0.426839674410574,-0.561272727272727
"along","RB",0.463058823529412,-0.040051282051282
"along","RP",-0.0173571428571428,0.0448
"along w","",-0.5963125,-0.63764705882353
"along with","",0.670173905444125,0.494668246445498
"alot","NN",0.660227272727272,0.650783582089552
"alot of","",0.815162790697675,0.745862068965517
"alot","RB",0.566545454545455,0.291272727272727
"alpha","NN",0.219526315789474,0.0536949152542373
"already at","",-0.23264705882353,-0.178888888888889
"already be","",0.401379310344828,0.3248
"already break","",0.312,0.342967741935484
"already but","",0.825,0.862583333333334
"already do","",0.273,0.757058823529412
"already know","",1.45135714285714,1.7015625
"already make","",-0.688615384615385,-0.885230769230768
"already num","",1.71105882352941,1.74870588235294
"already on","",0.644117647058824,0.841947368421052
"already price","",0.248684210526316,0.3944
"already","RB",0.131420535158823,0.530933333333333
"already start","",-0.508,-0.385090909090909
"already take","",-0.249090909090909,-0.234181818181818
"alright","JJ",0.919111111111111,0.938666666666667
"alright","NN",0.110347826086957,0.127565217391304
"also a","",0.3376,0.3904
"also at","",0.481666666666666,0.335192307692308
"also confirm","",-0.664545454545455,-0.646363636363637
"also do","",1.03661538461538,1.07353846153846
"also good","",2.016,2.056
"also hold","",3.07,3.111
"also I","",0.552066666666667,0.5876
"also know","",0.931333333333334,1.07353846153846
"also like","",0.9792,1.0152
"also look","",0.849315789473684,0.917052631578947
"also note","",-0.8425,-0.822
"also num","",-0.29175,-0.252439024390244
"also on","",0.960888888888889,1.03377777777778
"also over","",2.775,2.815
"also","RB",0.336643827942179,0.430866666666667
"also say","",2.403,2.443
"also show","",0.356689655172414,0.435310344827586
"also the","",0.42394,0.43811320754717
"also think","",-0.664545454545455,-0.646363636363637
"also tkr","",-0.126358974358974,-0.114794871794872
"also trade","",-0.4128,-0.3968
"alternate","JJ",-0.917583333333333,-0.958999999999999
"alternative","JJ",-0.359272727272728,-0.351272727272728
"alternative","NN",0.0825,-0.0118
"although","IN",-0.173375,-0.174982300884956
"always allow","",3.673,3.713
"always be","",0.315818181818182,0.490833333333333
"always come","",0.7335,0.7335
"always do","",-0.112222222222222,-0.154722222222222
"always have","",0.849931034482759,1.08748387096774
"always look","",-0.124384615384615,-0.0920370370370369
